0,0,10.0
0,0,11.5
0,0,11.666666666666666
0,0,17.0
0,0,17.8
0,0,17.666666666666668
0,0,16.571428571428573
0,0,16.375
0,0,15.777777777777779
0,0,15.7
0,0,16.09090909090909
0,0,15.916666666666666
0,0,16.076923076923077
0,0,15.5
0,0,16.733333333333334
0,0,17.875
0,0,17.647058823529413
0,0,17.27777777777778
0,0,17.05263157894737
0,0,17.05
0,0,17.285714285714285
0,0,17.818181818181817
0,0,17.565217391304348
0,0,17.833333333333332
0,0,17.6
0,0,17.615384615384617
0,0,17.444444444444443
0,0,17.607142857142858
0,0,17.551724137931036
0,0,17.4
0,0,17.516129032258064
0,0,17.34375
0,0,17.96969696969697
0,0,18.147058823529413
0,0,18.0
0,0,18.333333333333332
0,0,18.27027027027027
0,0,18.289473684210527
0,0,18.435897435897434
0,0,18.3
0,0,18.70731707317073
0,0,18.476190476190474
0,0,18.627906976744185
0,0,18.772727272727273
0,0,18.6
0,0,18.456521739130434
0,0,18.617021276595743
0,0,18.895833333333332
0,0,18.877551020408163
0,0,19.12
0,0,18.941176470588236
0,0,19.23076923076923
0,0,19.245283018867923
0,0,19.166666666666668
0,0,19.145454545454545
0,0,19.0
0,0,18.92982456140351
0,0,19.06896551724138
0,0,19.06779661016949
0,0,19.05
0,0,19.0
0,0,19.0
0,0,18.88888888888889
0,0,19.078125
0,0,19.153846153846153
0,0,18.984848484848484
0,0,19.059701492537314
0,0,18.955882352941178
0,0,18.956521739130434
0,0,19.185714285714287
0,0,19.183098591549296
0,0,19.09722222222222
0,0,19.19178082191781
0,0,19.10810810810811
0,0,19.013333333333332
0,0,18.986842105263158
0,0,19.038961038961038
0,0,18.94871794871795
0,0,18.911392405063292
0,0,18.825
0,0,18.864197530864196
0,0,18.804878048780488
0,0,18.951807228915662
0,0,18.892857142857142
0,0,18.811764705882354
0,0,18.930232558139537
0,0,18.862068965517242
0,0,18.852272727272727
0,0,19.213483146067414
0,0,19.1
0,0,19.0
0,0,18.92391304347826
0,0,18.849462365591396
0,0,18.914893617021278
0,0,18.83157894736842
0,0,18.770833333333332
0,0,18.783505154639176
0,0,18.744897959183675
0,0,18.707070707070706
0,0,18.66
0,0,18.653465346534652
0,0,18.607843137254903
0,0,18.514563106796118
0,0,18.51923076923077
0,0,18.447619047619046
0,0,18.462264150943398
0,0,18.560747663551403
0,0,18.5
0,0,18.458715596330276
0,0,18.527272727272727
0,0,18.585585585585587
0,0,18.616071428571427
0,0,18.548672566371682
0,0,18.68421052631579
0,0,18.765217391304347
0,0,18.879310344827587
0,0,18.854700854700855
0,0,18.796610169491526
0,0,18.77310924369748
0,0,18.758333333333333
0,0,18.727272727272727
0,0,18.672131147540984
0,0,18.715447154471544
0,0,18.661290322580644
0,0,18.632
0,0,18.58730158730159
0,0,18.559055118110237
0,0,18.5703125
0,0,18.6046511627907
0,0,18.6
0,0,18.6793893129771
0,0,19.083333333333332
0,0,19.082706766917294
0,0,19.01492537313433
0,0,18.97037037037037
0,0,19.014705882352942
0,0,19.094890510948904
0,0,19.17391304347826
0,0,19.201438848920862
0,0,19.285714285714285
0,0,19.28368794326241
0,0,19.239436619718308
0,0,19.3006993006993
0,0,19.28472222222222
0,0,19.22758620689655
0,0,19.301369863013697
0,0,19.312925170068027
0,0,19.256756756756758
0,0,19.261744966442954
0,0,19.26
0,0,19.30666666666667
0,0,19.346666666666668
0,0,19.34
0,0,19.22
0,0,19.166666666666668
0,0,19.16
0,0,19.52
0,0,19.553333333333335
0,0,19.586666666666666
0,0,19.566666666666666
0,0,19.64666666666667
0,0,19.64666666666667
0,0,19.586666666666666
0,0,19.673333333333332
0,0,19.526666666666667
0,0,19.453333333333333
0,0,19.5
0,0,19.5
0,0,19.52
0,0,19.526666666666667
0,0,19.46
0,0,19.386666666666667
0,0,19.38
0,0,19.373333333333335
0,0,19.413333333333334
0,0,19.36
0,0,19.35333333333333
0,0,19.513333333333332
0,0,19.546666666666667
0,0,19.56
0,0,19.7
0,0,19.69333333333333
0,0,19.686666666666667
0,0,19.633333333333333
0,0,19.606666666666666
0,0,19.586666666666666
0,0,19.62
0,0,19.593333333333334
0,0,19.526666666666667
0,0,19.586666666666666
0,0,19.553333333333335
0,0,19.6
0,0,19.54
0,0,19.466666666666665
0,0,19.513333333333332
0,0,19.52
0,0,19.74
0,0,19.753333333333334
