0,0,0,0,0,0
0,0,0,0,0.38954468802698144,1.0
0,0,0,0,0.4059900166389351,1.0
0,0,0,0,0.4209650582362729,1.0
0,0,0,0,0.35842293906810035,1.0
0,0,0,0,0.4330434782608696,1.0
0,0,0,0,0.4014466546112116,1.0
0,0,0,0,0.4229452054794521,1.0
0,0,0,0,0.36429872495446264,1.0
0,0,0,0,0.40636042402826855,1.0
0,0,0,0,0.42613636363636365,1.0
0,0,0,0,0.42095914742451157,1.0
0,0,0,0,0.4420289855072464,1.0
0,0,0,0,0.4260869565217391,1.0
0,0,0,0,0.4098671726755218,1.0
0,0,0,0,0.37168141592920356,1.0
0,0,0,0,0.4146341463414634,1.0
0,0,0,0,0.4081237911025145,1.0
0,0,0,0,0.4249146757679181,1.0
0,0,0,0,0.37640449438202245,1.0
0,0,0,0,0.42704626334519574,1.0
0,0,0,0,0.4017857142857143,1.0
0,0,0,0,0.4125874125874126,1.0
0,0,0,0,0.3900184842883549,1.0
0,0,0,0,0.4149139579349904,1.0
0,0,0,0,0.41312056737588654,1.0
0,0,0,0,0.42190305206463197,1.0
0,0,0,0,0.43021032504780116,1.0
0,0,0,0,0.41043478260869565,1.0
0,0,0,0,0.42883211678832117,1.0
0,0,0,0,0.4372623574144487,1.0
0,0,0,0,0.4114391143911439,1.0
0,0,0,0,0.4227941176470588,1.0
0,0,0,0,0.43031358885017423,1.0
0,0,0,0,0.40756302521008403,1.0
0,0,0,0,0.37193763919821826,1.0
0,0,0,0,0.41831238779174146,1.0
0,0,0,0,0.4547069271758437,1.0
0,0,0,0,0.39923954372623577,1.0
0,0,0,0,0.45472061657032753,1.0
0,0,0,0,0.3710691823899371,1.0
0,0,0,0,0.3798767967145791,1.0
0,0,0,0,0.4254545454545455,1.0
0,0,0,0,0.3895582329317269,1.0
0,0,0,0,0.4163636363636364,1.0
0,0,0,0,0.41304347826086957,1.0
0,0,0,0,0.40350877192982454,1.0
0,0,0,0,0.444672131147541,1.0
0,0,0,0,0.42412451361867703,1.0
0,0,0,0,0.4262626262626263,1.0
0,0,0,0,0.4102079395085066,1.0
0,0,0,0,0.389937106918239,1.0
0,0,0,0,0.384297520661157,1.0
0,0,0,0,0.42073170731707316,1.0
